id,nu_ddd_farmacia,nu_telefone_farmacia,nu_cep_farmacia
28272,19,35419471,13606031
28273,44,35341133,87470000
28274,48,34652170,88840000
28275,51,40091057,93348460
28276,67,32091200,79220000
28277,61,82180044,72130015
28278,16,33425931,14940000
28279,21,25663300,22710112
28280,19,3583-354,13690000
28281,61,33430007,70310500
28282,77,34731794,46500000
28283,87,38711293,56000000
28284,43,35352157,84200000
28285,73,32552247,45445000
28286,67,34561308,79140000
28287,47,33325067,89110000
28288,81,32664195,52090000
28289,99,35419538,65800000
28290,61,39057663,71515400
28291,51,32467023,91760050
28292,62,35980888,74853120
28293,55,32141466,97032000
28294,37,33331525,35534000
28295,64,36511515,75860000
28296,51,32508056,91740400
28297,55,32510405,97700000
28298,42,3522-070,89400000
28299,22,26221988,28930000
28300,64,36120092,75904170
28301,65,39018555,78060601
28302,51,34720685,92330500
28303,45,35781530,85868000
28304,55,35361068,98905000
28305,64,36210965,75903290
28306,15,35651024,18480000
28307,33,33227100,35300020
28308,19,36513600,13990000
28309,18,35281832,17700000
28310,24,24531590,27600000
28311,55,32231930,97050000
28312,45,32277149,85818210
28313,17,38491243,15620000
28314,62,35611349,75245000
28315,21,26712481,25070330
28316,48,36280993,88708800
28317,27,32531114,29174020
28318,31,35613756,35450000
28319,42,36361641,85160000
28320,54,34514385,95700000
28321,35,37311026,37795000
28322,18,36011260,16790000
28323,62,3378-139,75450000
28324,27,33391222,29103295
28325,62,34414847,75701010
28326,66,34961733,78785000
28327,88,36311600,62500000
28328,45,35721906,85851000
28329,64,32941008,75503260
28330,67,37411022,79970000
28331,62,32032176,74660180
28332,73,32113550,45615000
28333,43,35283126,84950000
28334,16,36623111,14300000
28335,87,37625000,55360000
28336,43,35661471,86420000
28337,66,34611668,78820000
28338,33,34351333,39770000
28339,33,33231224,35338000
28340,32,32911201,36135000
28341,34,38161250,38755000
28342,61,39057609,71571700
28343,28,35322015,29349000
28344,51,34669224,92010300
28345,88,36361313,62540000
28346,21,37600745,26520331
28347,47,33621195,89184000
28348,62,33441395,76335000
28349,61,39057638,70338520
28350,74,35350228,47200000
28351,17,35423045,14960000
28352,49,34454311,89830000
28353,61,35626273,72017290
28354,31,35358658,35675000
28355,21,25734370,21032000
28356,61,82180027,70742520
28357,43,35461449,84900000
28358,67,34243117,79842140
28359,44,30287610,87013000
28360,51,37117779,96810900
28361,55,32233665,97050801
28362,21,24435742,22723002
28363,62,74210260,74210260
28364,88,35461217,63165000
28365,34,32415252,38440076
28366,77,34562067,46350000
28367,89,34871366,64750000
28368,33,33211795,35300020
28369,51,35750220,93125480
28370,31,37341325,35473000
28371,49,33390900,89883000
28372,61,82180033,71936250
28373,17,32248522,15057030
28374,35,36631200,37520000
28375,27,30672729,29172810
28376,71,33714691,41925010
28377,61,33631035,70001970
28378,65,39018540,78050000
28379,74,36451202,44790000
28380,62,30991173,75025050
28381,54,34536516,95700000
28382,85,34974777,60540440
28383,14,33441833,18950000
28384,55,32811022,96570000
28385,61,33361655,71920540
28386,19,38628888,13800170
28387,46,35243411,85601000
28388,54,32864303,95670000
28389,61,82180051,70077900
28390,69,34412805,76963726
28391,64,34312281,75530050
28392,87,38481245,56640000
28393,48,32233337,88010560
28394,54,32293644,95055180
28395,83,34216689,58707430
28396,62,33241580,75040010
28397,85,4337910,60430160
28398,83,88209644,58300150
28399,44,36771832,87430000
28400,33,35210653,39800013
28401,55,35371052,98920000
28402,33,35161900,39680000
28403,83,33229581,58106460
28404,41,3385-858,83075050
28405,47,36442628,89295000
28406,15,32724339,18208080
28407,15,32245500,18055132
28408,55,35671200,98975000
28409,31,33978966,32070040
28410,62,32163500,74070040
28411,18,39075060,19027080
28412,75,36249100,44051682
28413,48,35250444,88930000
28414,34,32620762,38300076
28415,14,34061412,17405000
28416,86,98220550,64049240
28417,49,39013333,89803400
28418,51,37416086,95800000
28419,32,33471010,36225000
28420,17,32176169,15047000
28421,14,32389075,17064170
28422,28,35218831,29315796
28423,54,32200707,95020450
28424,27,32561173,29198025
28425,34,34233372,38200000
28426,17,36421187,15705000
28427,35,32311130,37410000
28428,81,37221073,55004150
28429,45,32241157,85810010
28430,17,33229098,14780080
28431,84,33512324,59900000
28432,18,32234716,19020350
28433,15,35521681,18320000
28434,42,32523392,84130000
28435,18,36237336,16075121
28436,51,34737373,93260110
28437,62,33361159,72920000
28438,66,34861887,78795000
28439,86,32167525,64016410
28440,33,37381378,39644000
28441,53,32813082,96030002
28442,47,33606666,88331150
28443,82,35521193,57210000
28444,51,36321717,95780000
28445,74,36431331,44885000
28446,77,3441-278,46100000
28447,67,33147350,79112260
28448,88,36831307,62250000
28449,83,32216291,58013010
28450,61,33541033,72130515
28451,66,9613822,78720000
28452,61,82180039,72115535
28453,64,36571263,76245000
28454,44,32343143,86730000
28455,54,34442010,99250000
28456,64,36312287,75800014
28457,21,27071600,24220060
28458,45,35255329,85859000
28459,19,32016404,13043540
28460,43,35231119,86300000
28461,31,38231187,35160208
28462,34,33541501,38175000
28463,45,35776833,85851970
28464,94,81138696,68555010
28465,54,33414422,99900000
28466,88,36531117,62360000
28467,62,32033985,74653100
28468,51,35431847,95630000
28469,49,32462386,89580000
28470,48,32421247,88130301
28471,79,35411109,49300000
28472,43,34771181,86930000
28473,61,82180054,70330535
28474,27,33712515,29900050
28475,21,36632498,25610110
28476,41,36661297,83410000
28477,44,36621297,87480000
28478,32,33631386,36345000
28479,42,30288245,84020000
28480,61,33360580,71920540
28481,48,36460417,88790000
28482,34,34219353,38200000
28483,43,33221714,86020100
28484,54,33961150,99895000
28485,55,32551856,97760000
28486,18,35821600,17730000
28487,27,33161297,29141590
28488,33,32331473,35140000
28489,34,34112708,38280000
28490,61,34452202,70390900
28491,19,38662673,13835000
28492,88,35361813,63300000
28493,27,33267153,29141560
28494,35,32631237,37405000
28495,64,34981456,75645000
28496,43,32322305,86170000
28497,33,33571132,35148000
28498,73,30413630,45638970
28499,88,99642006,62930000
28500,77,34361117,45120000
28501,17,35521318,15850000
28502,44,32721153,86950000
28503,35,34313324,37600000
28504,55,35130333,98900000
28505,61,82180057,70390903
28506,41,32686032,81910000
28507,61,82180052,70077000
28508,41,32230311,80020180
28509,31,35351913,35670000
28510,17,33233508,14780320
28511,61,33944925,72547515
28512,83,33156537,58400100
28513,77,34992212,46600000
28514,21,22885520,20621200
28515,16,36330739,14051140
28516,81,36341665,55750000
28517,63,33731341,77310000
28518,18,32632481,19360000
28519,14,32941156,17180000
28520,33,33266077,35326000
28521,64,34051815,75640000
28522,61,33408231,70310500
28523,18,39094521,19064360
28524,27,3318313,29161535
28525,61,82180021,70670522
28526,33,33571120,35148000
28527,54,34536161,95700000
28528,41,32686012,81270330
28529,19,38211659,13350000
28530,35,34216229,37550000
28531,61,99939276,70862520
28532,42,32483088,88070101
28533,34,32384411,38400394
28534,65,32223831,78200000
28535,61,32347423,70658519
28536,44,30287610,87047035
28537,61,39057592,72425060
28538,31,34352026,31840050
28539,35,38581872,37195000
28540,64,92287166,75200000
28541,16,33861481,15980000
28542,21,26613761,26116460
28543,77,36682031,46450000
28544,27,33417259,29166200
28545,48,2630693,88200000
28546,44,36431838,87570000
28547,31,38914102,36570000
28548,44,30287610,87140000
28549,32,32811779,36140000
28550,62,3381-624,76485000
28551,21,25663300,20520053
28552,55,34121281,97500004
28553,41,30187262,82810530
28554,84,33382244,59665000
28555,51,33403012,91360090
28556,13,38721277,11910000
28557,79,33411223,49790000
28558,47,33481444,88304000
28559,41,32686032,83005000
28560,61,32347423,70673073
28561,61,33527544,72120190
28562,31,38322219,35960000
28563,55,32228892,97010540
28564,61,82180088,71805704
28565,83,32891014,58330000
28566,21,22551170,22050001
28567,21,26655831,26323130
28568,14,38152906,18603750
28569,13,34558844,11750000
28570,35,35711763,37890000
28571,44,30287610,87015000
28572,61,82180032,70386520
28573,61,82180030,71020721
28574,19,32895735,13083592
28575,61,82180066,70330525
28576,14,32846556,17280000
28577,18,32841706,19274000
28578,31,36372522,33120510
28579,54,33442800,99950000
28580,38,37541567,39205000
28581,47,33640233,89155000
28582,83,32716336,58200000
28583,41,36522390,83540000
28584,44,32642141,87113310
28585,48,36583058,88750000
28586,11,44539279,91800001
28587,27,33591752,29116680
28588,55,35341385,98925000
28589,32,37211861,36880000
28590,19,32016404,13091133
28591,64,36211795,75906350
28592,61,82180046,72210500
28593,66,35662242,78320000
28594,85,33451342,61800000
28595,77,34551647,46300000
28596,66,34261575,78710129
28597,14,32623577,17120000
28598,24,33511666,27580000
28599,61,35670801,71065012
28600,21,25663300,22431001
28601,21,22885520,20521070
28602,61,82180023,71680383
28603,41,32686032,80010020
28604,51,37414440,95800000
28605,44,30287610,87010360
28606,45,32621804,85887000
28607,74,36413649,44900000
28608,66,35561252,78575000
28609,67,35651301,79570000
28610,61,82180034,70234530
28611,64,34310220,75513405
28612,42,32276829,84071110
28613,61,82180087,72115535
28614,18,3822-251,17900000
28615,17,35621753,15880000
28616,62,33801201,76720000
28617,43,34641329,86828000
28618,77,3431-157,45260000
28619,43,36621522,86165000
28620,83,33156538,58030001
28621,54,33261113,99435000
28622,44,36851109,87490000
28623,27,32593117,29650000
28624,61,36232369,72804010
28625,27,32592106,29650000
28626,17,36326732,15700000
28627,69,35251043,76867000
28628,62,8218-016,76300000
28629,62,35161402,75370000
28630,64,34171400,75650000
28631,21,22885520,20091005
28632,62,82180090,72876301
28633,64,34318295,75503380
28634,27,33372821,29160790
28635,16,35525300,15900000
28636,15,32622345,18540000
28637,41,32686032,80610260
28638,27,32562468,29190058
28639,61,82180050,70670513
28640,55,35221070,98600000
28641,18,33661598,19780000
28642,67,35212167,79600060
28643,49,35321232,89642000
28644,16,37017385,14404200
28645,67,34512184,79890000
28646,27,32681740,29260000
28647,63,36921208,77300000
28648,41,34242389,83203626
28649,75,3272-235,48790000
28650,62,33261985,76330000
28651,16,3722-188,14400670
28652,45,35411235,85875000
28653,67,34244310,79833120
28654,71,32132024,41385040
28655,69,33432342,78966000
28656,15,32513796,18270010
28657,24,24841911,26900000
28658,83,32922214,58280000
28659,62,33215590,75024090
28660,83,34522318,58765000
28661,51,37225075,96501001
28662,61,34846887,72245090
28663,65,39018555,78050000
28664,15,35461905,18290000
28665,21,22440180,22011001
28666,63,32172218,77024054
28667,43,35441533,86370000
28668,65,84789226,78237000
28669,17,34218850,15503022
28670,61,81600052,76400000
28671,62,33651212,76510000
28672,61,82180093,72600329
28673,65,36532000,78058761
28674,46,35231681,85601630
28675,51,33322166,90040192
28676,43,35421449,86360000
28677,17,35461940,15840000
28678,41,34531165,83260000
28679,15,32613850,18540000
28680,44,30287610,87033070
28681,19,34346882,13401542
28682,44,30287610,87111220
28683,14,32038721,17032290
28684,17,32777259,15240000
28685,44,30287610,87050000
28686,15,32831816,18500000
28687,61,33662880,71655500
28688,31,38412710,35170460
28689,63,33013950,77460000
28690,62,3362-100,76550000
28691,82,32637553,57160000
28692,17,32813281,15400000
28693,61,32262107,70315900
28694,27,32721154,29208005
28695,24,22436156,25685330
28696,21,27557665,25520570
28697,88,35271299,63460000
28698,19,35835655,13690000
28699,22,25371606,28640000
28700,54,32224925,95088340
28701,83,32232200,58070420
28702,41,32686012,81150050
28703,55,32226466,97050600
28704,17,32661236,15895000
28705,15,3279-110,18230000
28706,21,22885520,22060002
28707,77,34572026,46470000
28708,19,34251247,13411182
28709,49,36312500,89925000
28710,21,33365015,21852170
28711,21,26671595,26550020
28712,81,3658-168,55620000
28713,31,37621558,36400000
28714,51,30134462,91160001
28715,11,4039-419,13231190
28716,61,32347423,70660655
28717,17,32491496,15105000
28718,98,32258223,65110000
28719,83,35221929,58806000
28720,61,82180024,70307000
28721,69,36413344,76954000
28722,44,30287610,87033050
28723,88,35541100,63380000
28724,21,22479000,22060002
28725,54,33414424,99900000
28726,83,32912266,58297000
28727,88,35151172,63560000
28728,16,37292122,14500000
28729,73,32432187,45740000
28730,95,36251869,69312242
28731,21,24501684,21351040
28732,62,32082232,75250000
28733,65,36373897,78030445
28734,61,82180064,71615530
28735,21,26201200,24020103
28736,22,2555-457,28500000
28737,75,32561350,48790000
28738,64,36011115,76100000
28739,35,38341422,37273000
28740,61,82180079,72800630
28741,87,38699143,56395000
28742,21,38330296,21331720
28743,46,35371205,85670000
28744,74,35332499,47220000
28745,43,36751330,86630000
28746,17,34424449,15600000
28747,48,36266650,88701400
28748,73,32926969,45995152
28749,24,22311778,25620100
28750,31,35533133,35400000
28751,61,81600052,77600000
28752,61,81600052,74160010
28753,35,38572164,37165000
28754,21,26678065,26210022
28755,61,35687704,71015616
28756,17,32344650,15015200
28757,61,33584888,72314701
28758,21,26684092,26210060
28759,64,34051598,75640000
28760,47,34560789,88395000
28761,49,34340324,89690000
28762,61,33837828,71065310
28763,64,34052244,75640000
28764,64,34412611,75701040
28765,64,34413519,75712040
28766,41,32665869,82900250
28767,21,22885520,20520090
28768,64,36236035,75901040
28769,55,35352424,98910000
28770,14,33118900,17560000
28771,61,32024745,72125515
28772,61,82180025,71936250
28773,51,36523372,96750000
28774,54,32421531,95320000
28775,21,27684880,26210021
28776,51,37415031,95800000
28777,61,82180047,71065901
28778,16,33753730,13574033
28779,65,39018546,78068380
28780,19,38633191,13976116
28781,41,36223425,83750000
28782,87,33124748,38010200
28783,55,33753989,98280000
28784,21,26412286,25955290
28785,67,32721885,79170000
28786,63,8218-015,77500000
28787,47,33652773,88340000
28788,64,36315351,75800089
28789,71,36015081,43805010
28790,31,3715-107,35780000
28791,35,3591773,37965000
28792,21,36632498,26130050
28793,31,38615872,35920000
28794,66,35461455,78540000
28795,18,37041771,15370000
28796,21,22885520,20070020
28797,18,32224200,19060000
28798,18,38511357,17930000
28799,74,36771372,44755000
28800,83,33741085,58178000
28801,21,27391813,25915000
28802,24,33481216,27260110
28803,61,3556,72465360
28804,62,39052994,74160010
28805,62,32846181,74954310
28806,43,32584503,86200000
28807,62,35141489,75400000
28808,75,32792246,48430000
28809,61,82180040,71919180
28810,66,35316171,78550000
28811,32,33461478,36220000
28812,61,36314581,73801270
28813,31,38341908,35900455
28814,62,35141587,75400000
28815,34,34112708,38280000
28816,49,35421151,89613000
28817,21,24018152,21810031
28818,19,1935834,13690000
28819,31,35433264,34400000
28820,61,34451819,70390145
28821,61,32345277,70310500
28822,14,34710695,17400000
28823,61,33897435,73360501
28824,54,32313641,95200000
28825,12,31258436,12515320
28826,64,34081232,75610000
28827,16,34115300,13580000
28828,27,33405440,29106050
28829,62,33133333,76343000
28830,69,63413509,76954000
28831,31,33638000,32210110
28832,24,24371305,27170000
28833,51,35464210,95660000
28834,44,30287610,87080000
28835,51,36051025,95577000
28836,44,36243588,87502000
28837,83,32157973,58070310
28838,62,33631211,76550000
28839,64,36631222,75850000
28840,35,37132319,37701454
28841,19,38211994,13350000
28842,15,3267-149,18195000
28843,27,33733322,29903430
28844,21,24194545,21870101
28845,16,32427094,15910000
28846,79,3431-448,49500000
28847,54,34531713,95700000
28848,41,32463522,81020040
28849,21,27687599,26255060
28850,61,32347423,70660010
28851,34,32169311,38402194
28852,37,32225400,35500001
28853,31,37634393,36428000
28854,46,32451138,85548000
28855,21,22885520,20520054
28856,27,33164992,29141560
28857,61,81600052,77064002
28858,61,39058372,70252520
28859,62,33182534,75074590
28860,71,33772741,42700000
28861,54,32238840,95020180
28862,84,32512423,59460000
28863,37,33212414,35570000
28864,66,35523390,78520000
28865,14,32851424,17480000
28866,44,36422114,85980000
28867,87,37961527,55365000
28868,61,82180061,71635999
